time,trade,size,ask,os,bid,bs
102717,3431.800000,1,3431.800000,11,3431.200000,2
102718,3431.800000,3,3431.800000,8,3431.200000,2
102718,3431.800000,3,3431.800000,5,3431.200000,3
102719,3431.800000,1,3431.800000,4,3431.200000,2
102720,3431.800000,3,3431.800000,2,3431.200000,2
102720,3431.800000,2,3431.800000,1,3431.200000,1
102721,3431.000000,3,3432.000000,22,3431.200000,1
102721,3431.600000,1,3432.000000,24,3431.400000,1
102722,3431.600000,2,3432.000000,24,3431.400000,1
102722,3432.000000,2,3431.400000,2,3431.200000,1
102723,3432.000000,2,3432.000000,23,3431.200000,2
102725,3432.000000,2,3432.000000,20,3431.800000,2
102726,3431.800000,3,3431.800000,3,3431.400000,38
102726,3431.400000,1,3431.800000,4,3431.400000,37
102727,3431.800000,2,3431.800000,3,3431.600000,1
102727,3432.000000,8,3431.800000,3,3431.600000,1
102728,3431.800000,2,3431.800000,1,3431.600000,1
102728,3431.800000,1,3431.800000,1,3431.600000,1
102729,3431.800000,1,3432.000000,14,3431.800000,4
102729,3431.800000,2,3432.000000,14,3431.800000,2
102730,3432.000000,4,3432.000000,9,3431.800000,1
102730,3432.000000,5,3432.000000,7,3431.600000,1
102731,3432.000000,4,3432.000000,4,3431.600000,1
102731,3432.000000,2,3432.000000,2,3431.600000,1
102732,3432.000000,2,3432.200000,1,3431.600000,1
102733,3432.200000,1,3432.200000,1,3432.000000,7
102735,3432.200000,1,3432.200000,2,3432.000000,9
102735,3432.200000,1,3432.200000,1,3432.000000,10
102737,3432.000000,6,3432.200000,2,3432.000000,5
102737,3432.200000,1,3432.200000,1,3432.000000,5
102738,3432.000000,2,3432.400000,2,3432.000000,4
102739,3432.200000,2,3432.400000,2,3432.200000,4
102740,3432.400000,2,3432.600000,2,3432.400000,2
102740,3432.400000,2,3432.600000,2,3432.200000,5
102741,3432.800000,3,3432.800000,5,3432.200000,5
102742,3432.600000,1,3432.800000,5,3432.600000,1
102743,3432.600000,1,3432.800000,6,3432.400000,1
102744,3432.800000,1,3432.800000,5,3432.400000,1
102745,3432.800000,3,3432.800000,2,3432.400000,1
102745,3432.400000,3,3433.000000,6,3432.200000,5
102746,3432.400000,1,3433.000000,6,3432.200000,6
102747,3433.000000,1,3433.000000,5,3432.200000,6
102747,3433.000000,3,3433.000000,2,3432.200000,6
102748,3433.000000,1,3432.800000,2,3432.200000,7
102749,3432.400000,1,3432.400000,19,3432.200000,7
102751,3432.000000,8,3432.800000,6,3432.000000,11
102751,3432.200000,1,3432.200000,4,3432.000000,11
102752,3432.200000,6,3432.200000,3,3432.000000,6
102752,3432.000000,7,3432.000000,3,3431.800000,9
102753,3432.000000,23,3432.200000,3,3432.000000,25
102753,3432.200000,2,3432.200000,1,3432.000000,26
102754,3432.000000,2,3432.200000,1,3432.000000,24
102754,3432.200000,1,3432.200000,1,3432.000000,25
102755,3432.200000,1,3432.800000,14,3432.000000,27
102756,3432.200000,1,3432.400000,1,3432.200000,1
102756,3432.200000,1,3432.200000,2,3432.000000,26
102757,3432.000000,27,3432.000000,4,3431.800000,9
102758,3432.200000,7,3432.200000,5,3431.800000,9
102758,3432.000000,3,3432.200000,4,3431.800000,9
102759,3432.200000,5,3432.400000,1,3431.800000,9
102800,3431.800000,3,3432.000000,2,3431.800000,6
102800,3431.800000,2,3432.000000,9,3431.800000,5
102801,3431.800000,5,3432.000000,9,3431.600000,2
102802,3431.600000,3,3431.600000,3,3431.400000,2
102802,3432.000000,6,3432.000000,8,3431.400000,2
102803,3432.000000,14,3432.200000,8,3432.000000,18
102804,3432.000000,14,3432.200000,8,3432.000000,4
102804,3432.200000,4,3432.200000,6,3432.000000,2
102805,3432.200000,1,3432.200000,5,3432.000000,2
102805,3432.000000,2,3432.000000,1,3431.800000,1
102806,3432.000000,1,3432.000000,1,3431.800000,1
102806,3432.000000,2,3432.200000,5,3431.800000,1
102807,3432.000000,1,3432.200000,5,3431.800000,1
102808,3431.800000,2,3431.800000,4,3431.400000,1
102809,3432.000000,5,3432.000000,7,3431.600000,2
102811,3431.600000,2,3431.800000,2,3431.600000,2
102811,3431.600000,2,3431.600000,1,3431.400000,1
102812,3432.000000,14,3431.600000,12,3431.400000,1
102812,3432.200000,31,3432.400000,1,3432.200000,2
102813,3432.200000,2,3432.000000,9,3431.400000,1
102814,3432.000000,2,3432.000000,9,3431.400000,1
102814,3432.000000,2,3432.000000,7,3431.400000,2
102815,3431.400000,1,3432.000000,8,3431.400000,1
102816,3432.000000,2,3432.000000,9,3431.600000,1
102816,3432.000000,1,3431.800000,2,3431.600000,1
102817,3431.600000,1,3431.800000,2,3431.400000,5
102817,3431.800000,3,3432.000000,8,3431.400000,4
102818,3431.200000,6,3431.800000,1,3431.200000,2
102818,3432.000000,3,3432.000000,7,3431.200000,3
102819,3431.600000,1,3432.000000,7,3431.200000,3
102820,3432.000000,9,3432.400000,6,3432.000000,29
102820,3432.000000,2,3432.400000,5,3432.000000,28
102821,3432.000000,1,3432.400000,5,3432.200000,2
102821,3432.400000,4,3432.400000,2,3432.200000,1
102822,3432.200000,1,3432.200000,1,3432.000000,29
102822,3432.000000,3,3432.400000,2,3432.000000,29
102823,3432.000000,1,3432.400000,2,3432.000000,28
102823,3432.000000,8,3432.400000,2,3432.000000,21
102824,3432.400000,2,3432.400000,1,3432.000000,20
102826,3432.600000,8,3432.800000,9,3432.200000,1
102826,3432.800000,1,3432.800000,11,3432.200000,1
102827,3432.800000,1,3432.800000,10,3432.200000,4
102828,3432.800000,9,3432.800000,1,3432.200000,1
102829,3432.200000,4,3432.200000,2,3432.000000,20
102830,3432.000000,2,3432.200000,1,3432.000000,19
102831,3433.000000,3,3433.000000,12,3432.200000,4
102832,3432.400000,1,3432.400000,19,3432.200000,9
102833,3432.200000,2,3432.400000,19,3432.200000,8
102833,3432.400000,2,3432.400000,17,3432.200000,8
102835,3432.200000,1,3432.400000,17,3432.200000,7
102837,3432.200000,1,3432.400000,17,3432.200000,8
102837,3432.400000,3,3432.400000,15,3432.200000,7
102838,3432.400000,15,3432.800000,2,3432.400000,15
102838,3432.400000,1,3432.800000,2,3432.400000,14
102839,3432.800000,2,3433.000000,44,3432.800000,1
102841,3432.400000,6,3433.000000,46,3432.400000,12
102842,3433.000000,2,3433.000000,44,3432.600000,1
102843,3432.400000,4,3433.000000,44,3432.400000,11
102844,3432.400000,3,3432.600000,1,3432.400000,10
102845,3432.600000,3,3432.800000,1,3432.400000,9
102846,3432.600000,3,3432.800000,1,3432.600000,6
102847,3432.600000,2,3432.800000,1,3432.600000,4
102847,3432.800000,3,3433.000000,43,3432.600000,3
102850,3432.600000,3,3432.600000,3,3432.400000,7
102851,3432.600000,2,3432.600000,2,3432.400000,6
102852,3432.400000,6,3432.400000,1,3432.200000,7
102853,3432.200000,5,3432.400000,1,3432.200000,2
102854,3432.200000,1,3432.400000,2,3432.200000,2
102855,3432.400000,19,3432.600000,2,3432.400000,48
102856,3432.400000,1,3432.600000,2,3432.400000,47
102856,3432.600000,32,3432.800000,37,3432.600000,3
102857,3432.000000,30,3432.400000,1,3432.200000,2
102859,3432.200000,1,3432.400000,2,3432.200000,10
102900,3432.200000,2,3432.400000,1,3432.200000,12
102901,3432.200000,1,3432.400000,1,3432.200000,11
102902,3432.400000,1,3432.600000,1,3432.400000,1
102902,3432.600000,1,3432.800000,47,3432.400000,1
102903,3432.400000,1,3432.600000,1,3432.200000,11
102905,3432.200000,3,3432.600000,3,3432.200000,9
102907,3432.200000,2,3432.600000,4,3432.200000,7
102907,3432.600000,1,3432.600000,5,3432.200000,7
102908,3432.200000,1,3432.600000,5,3432.200000,6
102909,3432.600000,9,3432.600000,4,3432.000000,13
102911,3432.200000,1,3432.200000,1,3432.000000,13
102911,3432.200000,1,3432.600000,5,3432.000000,13
102912,3432.200000,5,3432.600000,5,3432.200000,1
102913,3432.400000,1,3432.600000,5,3432.400000,5
102915,3432.600000,2,3432.600000,5,3432.400000,5
102915,3432.400000,1,3432.600000,5,3432.400000,4
102917,3432.400000,1,3432.600000,5,3432.400000,3
102917,3432.600000,5,3432.600000,3,3432.200000,5
102918,3432.600000,1,3432.600000,2,3432.200000,5
102919,3432.600000,2,3432.600000,2,3432.200000,5
102920,3432.600000,2,3432.600000,2,3432.200000,5
102921,3432.200000,1,3432.400000,1,3432.200000,4
102922,3432.600000,3,3432.800000,30,3432.600000,6
102922,3432.600000,2,3432.800000,30,3432.600000,4
102923,3432.800000,6,3432.800000,8,3432.400000,2
102925,3432.600000,1,3432.600000,8,3432.400000,3
102926,3432.600000,1,3432.600000,7,3432.400000,3
102926,3432.600000,1,3432.600000,7,3432.400000,3
102927,3432.400000,3,3432.400000,7,3432.200000,4
102928,3432.400000,3,3432.400000,4,3432.200000,4
102928,3432.400000,1,3432.400000,4,3432.200000,4
102929,3432.400000,4,3432.600000,7,3432.200000,4
102929,3432.200000,3,3432.600000,7,3432.200000,1
102930,3432.600000,2,3432.600000,5,3432.200000,1
102931,3432.600000,4,3432.600000,3,3432.200000,1
102932,3432.200000,1,3432.600000,4,3432.200000,1
102932,3432.600000,3,3432.600000,1,3432.200000,1
102933,3432.600000,2,3432.800000,7,3432.400000,1
102934,3432.400000,1,3432.200000,1,3432.000000,16
102935,3432.400000,1,3432.400000,2,3432.000000,16
102935,3432.000000,2,3432.400000,2,3432.200000,1
102936,3432.400000,2,3432.600000,1,3432.200000,1
102936,3432.200000,1,3432.600000,1,3432.000000,11
102937,3432.200000,1,3432.400000,1,3432.000000,11
102937,3432.000000,5,3432.400000,1,3432.000000,6
102938,3432.000000,6,3432.000000,4,3431.600000,5
102939,3431.600000,1,3432.000000,7,3431.600000,4
102939,3431.600000,1,3432.000000,9,3431.600000,3
102941,3431.600000,3,3432.000000,10,3431.400000,3
102942,3432.000000,1,3432.000000,9,3431.400000,3
102942,3431.400000,3,3432.000000,6,3431.400000,1
102943,3431.800000,1,3432.000000,6,3431.400000,2
102943,3432.000000,5,3432.000000,1,3431.400000,2
102944,3432.400000,2,3432.400000,4,3432.000000,2
102944,3432.000000,2,3432.400000,4,3431.400000,2
102948,3432.000000,2,3432.400000,8,3431.600000,2
102949,3432.000000,1,3432.200000,2,3431.600000,6
102950,3431.600000,2,3432.200000,2,3431.600000,4
102950,3432.200000,4,3432.400000,8,3431.600000,5
102952,3431.800000,3,3431.800000,9,3431.600000,6
102953,3431.800000,2,3431.800000,7,3431.600000,6
102954,3431.800000,2,3431.800000,6,3431.600000,5
102955,3431.800000,8,3431.800000,4,3431.400000,4
102956,3431.400000,1,3431.800000,4,3431.400000,3
102957,3431.800000,1,3431.800000,3,3431.400000,3
102959,3431.400000,3,3431.800000,3,3431.400000,2
103000,3431.800000,1,3431.800000,2,3431.600000,3
103000,3431.800000,1,3431.800000,1,3431.600000,4
103001,3431.600000,1,3431.800000,1,3431.600000,3
103002,3431.800000,1,3432.200000,5,3431.600000,5
103003,3432.200000,1,3432.200000,4,3431.600000,6
103004,3432.000000,2,3432.000000,3,3431.600000,6
103005,3432.000000,1,3432.000000,2,3431.800000,4
103006,3432.200000,3,3432.200000,6,3431.800000,5
103008,3432.200000,2,3432.200000,4,3432.000000,5
103009,3432.000000,1,3432.200000,4,3432.000000,5
103011,3432.000000,6,3432.200000,3,3431.800000,5
103012,3432.200000,2,3432.200000,1,3431.800000,5
103012,3432.200000,2,3432.400000,9,3432.200000,10
103013,3432.200000,3,3432.400000,9,3432.200000,8
103014,3432.400000,3,3432.400000,6,3432.200000,8
103014,3432.200000,1,3432.400000,6,3432.200000,7
103015,3432.400000,2,3432.400000,4,3432.200000,7
103015,3432.400000,3,3432.400000,1,3432.200000,7
103016,3432.400000,1,3432.600000,7,3432.400000,1
103017,3432.400000,1,3432.600000,7,3432.200000,7
103019,3432.600000,2,3432.600000,6,3432.400000,2
103019,3432.600000,1,3432.600000,5,3432.400000,2
103021,3432.600000,1,3432.600000,4,3432.400000,2
103022,3432.400000,1,3432.600000,4,3432.400000,1
103023,3432.600000,4,3432.800000,7,3432.400000,1
103023,3432.800000,7,3433.000000,16,3432.800000,2
103024,3433.000000,6,3433.000000,10,3432.800000,4
103025,3433.000000,5,3433.000000,5,3432.800000,4
103025,3433.000000,5,3433.600000,1,3433.200000,3
103026,3433.600000,1,3433.800000,2,3433.600000,4
103026,3433.200000,5,3433.800000,2,3433.200000,2
103027,3433.800000,3,3434.000000,11,3433.600000,1
103027,3434.000000,3,3434.000000,8,3433.600000,1
103028,3434.000000,1,3434.000000,7,3433.600000,1
103028,3433.600000,1,3433.600000,1,3433.200000,2
103029,3433.600000,1,3434.000000,8,3433.200000,2
103029,3434.000000,2,3434.000000,7,3433.200000,3
103030,3434.000000,1,3434.000000,6,3433.600000,1
103031,3434.000000,1,3433.800000,1,3433.600000,1
103031,3434.000000,6,3434.000000,1,3433.600000,1
103032,3433.800000,2,3434.200000,7,3433.800000,1
103032,3433.400000,3,3434.200000,7,3433.200000,4
103033,3434.000000,3,3433.800000,4,3433.200000,4
103033,3434.000000,2,3433.800000,2,3433.200000,4
103034,3434.000000,1,3433.800000,1,3433.200000,4
103035,3433.800000,2,3433.800000,1,3433.200000,4
103035,3434.200000,3,3434.200000,3,3433.800000,1
103036,3433.800000,1,3434.200000,3,3433.400000,4
103037,3434.200000,5,3434.400000,2,3433.400000,6
103038,3434.200000,2,3434.000000,1,3433.400000,6
103039,3434.400000,5,3434.600000,10,3434.400000,1
103040,3433.800000,2,3434.000000,1,3433.800000,1
103040,3434.000000,1,3434.200000,1,3433.800000,1
103041,3434.400000,2,3434.600000,13,3434.000000,5
103042,3434.000000,2,3434.600000,13,3434.000000,9
103043,3434.200000,4,3434.200000,5,3434.000000,8
103044,3434.000000,1,3434.200000,5,3434.000000,7
103045,3434.200000,2,3434.200000,3,3434.000000,9
103046,3434.200000,1,3434.200000,2,3434.000000,9
103047,3434.000000,11,3434.200000,1,3433.800000,6
103048,3434.400000,3,3434.400000,6,3433.800000,7
103048,3434.400000,3,3434.000000,1,3433.800000,7
103049,3434.400000,2,3434.000000,2,3433.800000,4
103050,3434.200000,3,3434.200000,19,3434.000000,4
103050,3434.200000,2,3434.200000,18,3434.000000,4
103051,3434.000000,1,3434.200000,20,3434.000000,3
103052,3434.200000,3,3434.200000,17,3434.000000,3
103052,3434.000000,3,3434.000000,5,3433.800000,4
103053,3434.000000,2,3434.000000,8,3433.800000,4
103054,3433.200000,7,3434.000000,11,3433.200000,1
103054,3434.000000,2,3434.000000,16,3433.200000,1
103056,3434.000000,2,3434.000000,14,3433.800000,1
103056,3433.800000,2,3434.000000,13,3433.200000,3
103057,3433.800000,1,3433.800000,9,3433.200000,3
103058,3433.800000,2,3433.800000,9,3433.400000,1
103058,3433.800000,2,3433.800000,8,3433.200000,3
103059,3433.800000,4,3433.800000,7,3433.000000,5
103059,3433.800000,1,3433.800000,6,3433.000000,5
103100,3433.000000,3,3433.800000,4,3433.000000,4
103100,3433.000000,3,3433.800000,3,3433.000000,3
103101,3433.600000,1,3433.800000,3,3433.000000,3
103104,3433.800000,2,3433.800000,7,3433.000000,3
103105,3433.800000,1,3433.800000,6,3433.000000,3
103105,3433.000000,1,3433.800000,6,3433.200000,1
103106,3433.800000,2,3433.800000,6,3433.200000,1
103107,3433.800000,1,3433.800000,6,3433.200000,1
103108,3433.800000,1,3433.800000,5,3433.200000,1
103109,3433.200000,3,3433.600000,1,3433.000000,2
103110,3433.000000,1,3433.600000,1,3433.000000,1
103111,3433.000000,1,3433.600000,1,3432.800000,1
103112,3432.800000,1,3433.000000,1,3432.400000,2
103114,3433.000000,1,3433.000000,3,3432.600000,1
103114,3433.000000,1,3433.000000,2,3432.600000,1
103115,3433.000000,1,3433.000000,2,3432.600000,2
103115,3432.600000,2,3433.000000,3,3432.600000,1
103117,3432.600000,3,3433.000000,5,3432.400000,3
103118,3432.200000,6,3433.000000,5,3432.200000,3
103119,3433.000000,1,3433.000000,5,3432.400000,1
103121,3432.400000,1,3432.800000,1,3432.400000,2
103126,3432.400000,4,3432.800000,4,3432.600000,1
103126,3432.600000,5,3433.000000,6,3432.400000,1
103127,3432.600000,2,3433.000000,6,3432.200000,3
103127,3432.200000,2,3433.000000,5,3432.200000,2
103128,3432.200000,1,3432.400000,1,3432.200000,1
103129,3432.200000,1,3432.200000,2,3432.000000,3
103130,3432.400000,4,3432.800000,1,3432.000000,3
103131,3432.200000,3,3432.800000,7,3432.000000,4
103132,3432.200000,1,3432.800000,8,3432.200000,1
103133,3432.200000,2,3432.800000,7,3432.000000,4
103135,3432.200000,1,3432.600000,1,3432.400000,1
103137,3432.200000,4,3432.600000,6,3432.200000,5
103138,3432.600000,1,3432.600000,5,3432.200000,5
103139,3432.200000,1,3432.600000,5,3432.200000,5
103139,3432.400000,8,3432.800000,9,3432.200000,4
103140,3432.400000,1,3432.800000,9,3432.200000,4
103143,3432.600000,1,3432.800000,8,3432.400000,1
103146,3432.400000,1,3432.600000,12,3432.400000,1
103147,3432.400000,1,3432.600000,26,3432.200000,6
103148,3432.400000,4,3432.400000,1,3432.200000,3
103149,3432.400000,2,3432.600000,22,3432.200000,1
103151,3432.600000,3,3432.600000,20,3432.400000,11
103151,3432.400000,1,3432.600000,20,3432.400000,10
103152,3432.600000,10,3432.600000,10,3432.400000,10
103153,3432.600000,7,3432.600000,4,3432.400000,10
103153,3432.600000,2,3432.600000,4,3432.400000,10
103154,3432.600000,2,3432.600000,2,3432.400000,11
103155,3432.600000,2,3432.800000,9,3432.600000,3
103155,3432.600000,1,3432.800000,9,3432.600000,2
103156,3432.600000,5,3432.800000,9,3432.600000,2
103156,3432.800000,9,3433.000000,39,3432.800000,1
103200,3432.800000,1,3433.000000,37,3432.600000,2
103201,3433.000000,31,3433.000000,7,3432.800000,1
103201,3432.800000,1,3433.000000,17,3432.600000,2
103202,3433.000000,7,3433.000000,10,3432.800000,1
103203,3432.800000,1,3433.000000,10,3432.600000,2
103204,3433.000000,2,3433.000000,8,3432.600000,2
103205,3433.000000,1,3433.000000,7,3432.800000,4
103205,3432.800000,6,3433.000000,5,3432.600000,4
103206,3433.000000,1,3433.000000,5,3432.600000,7
103207,3433.000000,1,3433.000000,4,3432.800000,1
103208,3432.800000,1,3433.000000,6,3432.600000,7
103209,3433.000000,3,3433.000000,3,3432.600000,7
103209,3433.000000,1,3433.000000,2,3432.800000,4
103210,3432.800000,4,3432.800000,1,3432.600000,9
103212,3432.800000,3,3432.800000,1,3432.600000,10
103214,3432.800000,1,3432.800000,1,3432.600000,8
103214,3432.800000,1,3433.000000,3,3432.600000,8
103215,3432.800000,1,3433.000000,4,3432.800000,1
103217,3433.000000,4,3433.200000,1,3432.800000,1
103217,3433.000000,2,3433.200000,1,3433.000000,3
103218,3433.200000,3,3433.400000,3,3433.000000,2
103220,3433.000000,2,3433.400000,3,3433.200000,1
103220,3433.000000,3,3433.000000,8,3432.800000,1
103223,3433.000000,1,3433.000000,7,3432.800000,2
103224,3432.600000,4,3433.000000,7,3432.600000,5
103226,3433.000000,1,3433.000000,6,3432.600000,5
103229,3433.000000,1,3433.000000,6,3432.600000,7
103230,3433.000000,2,3433.000000,5,3432.600000,7
103231,3433.000000,1,3433.000000,7,3432.800000,1
103233,3433.000000,1,3433.000000,6,3432.800000,1
103233,3433.000000,1,3433.000000,6,3432.800000,1
103234,3433.000000,1,3433.000000,8,3432.800000,1
103235,3432.800000,1,3433.000000,8,3432.600000,10
103237,3432.800000,1,3433.000000,8,3432.600000,9
103238,3433.000000,1,3433.000000,7,3432.600000,9
103239,3433.000000,3,3433.000000,6,3432.600000,7
103244,3432.800000,3,3433.000000,7,3432.600000,7
103245,3433.000000,1,3433.000000,7,3432.800000,1
103246,3433.000000,8,3433.200000,8,3433.000000,3
103249,3433.000000,4,3432.800000,1,3432.600000,8
103250,3433.000000,1,3432.800000,1,3432.600000,8
103251,3433.000000,2,3433.000000,3,3432.600000,9
103251,3433.000000,2,3433.000000,1,3432.600000,9
103254,3433.000000,1,3433.000000,4,3432.600000,10
103255,3432.600000,2,3432.800000,1,3432.600000,8
103256,3432.600000,2,3432.800000,1,3432.600000,7
103256,3432.800000,1,3433.000000,6,3432.800000,1
103257,3432.800000,4,3433.000000,5,3432.600000,7
103258,3433.000000,1,3433.000000,4,3432.800000,2
103259,3433.000000,1,3433.000000,3,3432.800000,2
103259,3432.800000,1,3433.000000,3,3432.800000,1
103300,3433.000000,3,3433.200000,12,3433.000000,2
103301,3433.000000,2,3433.200000,12,3433.000000,3
103303,3433.200000,1,3433.200000,11,3433.000000,4
103304,3433.200000,9,3433.200000,5,3433.000000,1
103305,3433.000000,1,3433.200000,5,3432.800000,2
103307,3433.000000,1,3433.000000,12,3432.800000,2
103307,3433.000000,1,3433.000000,11,3432.800000,2
103308,3433.000000,3,3433.000000,10,3432.800000,1
103308,3432.800000,1,3433.000000,11,3432.800000,2
103309,3433.000000,1,3433.000000,10,3432.800000,2
103310,3433.000000,1,3433.000000,9,3432.800000,2
103310,3433.000000,1,3433.000000,9,3432.800000,2
103311,3432.800000,2,3433.000000,8,3432.800000,1
103311,3433.000000,2,3433.000000,26,3432.800000,1
103312,3433.000000,4,3433.000000,24,3432.800000,1
